,Unnamed: 0,Av,Av_err,B_V,Unnamed: 0.1,age,age_err,av,av_err1,av_err2,bv,bv_err,datalink_dvr,dataspan,dec,dens,dens_err1,dens_err2,dist,dist_err1,dist_err2,dutycycle,feh,feh_err1,feh_err2,feh_prov,hmag,hmag_err,jmag,jmag_err,kepid,kepmag,kmag,kmag_err,logg,logg_err1,logg_err2,logg_prov,mass,mass_err,mass_err1,mass_err2,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,nconfp,nkoi,ntce,prot,prot_err,prot_ref,prov_sec,ra,radius,radius_err1,radius_err2,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,st_delivname,st_quarters,st_vet_date_str,teff,teff_err1,teff_err2,teff_prov,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_obs_al,tgas_astrometric_primary_flag,tgas_astrometric_priors_used,tgas_astrometric_relegation_factor,tgas_astrometric_weight_ac,tgas_astrometric_weight_al,tgas_b,tgas_dec,tgas_dec_error,tgas_dec_parallax_corr,tgas_dec_pmdec_corr,tgas_dec_pmra_corr,tgas_duplicated_source,tgas_ecl_lat,tgas_ecl_lon,tgas_hip,tgas_l,tgas_match_distance,tgas_matched_observations,tgas_parallax,tgas_parallax_error,tgas_parallax_pmdec_corr,tgas_parallax_pmra_corr,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_g_n_obs,tgas_phot_variable_flag,tgas_pmdec,tgas_pmdec_error,tgas_pmra,tgas_pmra_error,tgas_pmra_pmdec_corr,tgas_ra,tgas_ra_dec_corr,tgas_ra_error,tgas_ra_parallax_corr,tgas_ra_pmdec_corr,tgas_ra_pmra_corr,tgas_random_index,tgas_ref_epoch,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_solution_id,tgas_source_id,tgas_tycho2_id,tm_designation,R_kpc,R_kpc_err,phi_rad,phi_rad_err,z_kpc,z_kpc_err,vR_kms,vR_kms_err,vT_kms,vT_kms_err,vz_kms,vz_kms_err,Jr,Jr_err,Lz,Lz_err,Jz,Jz_err
22,21,,,0.3914757502654211,21.0,,,,,,0.39147575026542114,,010/010081/010081748/dv/kplr010081748-20141002224145_dvr.pdf,1459.789,47.031471,0.5058,0.2187,-0.395,,,,0.8755,0.26,0.14,-0.4,KIC0,10.738,0.016,10.919,0.024,10081748.0,11.8,10.682,0.016,4.2010000000000005,0.08900000000000001,-0.421,KIC0,1.505,,0.316,-0.22399999999999998,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,3.0,0.0,0.0,0.0,DSEP,294.41266,1.612,1.199,-0.238,58.515,53.217,52.462,50.71,49.413,47.168,46.15,44.931,42.972,41.144,39.944,38.962,38.925,38.432,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6845,161.0,-244.0,PHO1,,0.41782265879512,85.81106594515877,4.0,0.0,44.0,48.0,48.0,48.0,False,5.0,4.1712050437927255,3.693008329719305e-05,5.539056777954102,12.249264685753042,47.03144359722979,0.3469627303293231,0.5217030048370361,-0.8220704197883606,-0.1742197722196579,False,66.66871352800246,315.340749578606,-2147483648.0,79.82638159751708,8.045834804939655e-06,9.0,1.2974655395698302,0.3851100631152147,-0.17921127378940582,-0.4959815442562103,361715.97370272654,508.1094261101885,11.62885084379045,64.0,b'NOT_AVAILABLE',-5.255155365042594,1.0885555914851652,-1.1028741890654143,1.3474767187225425,-0.21057577431201926,294.412661865074,-0.024442771449685097,0.4452921037621739,-0.1755288988351822,0.11635921895503998,-0.679229199886322,1070399.0,2015.0,139.58015441894528,22.72465896606445,54.9648666381836,-19.061115264892575,0.4507753849029541,0.28015193343162537,0.3243003189563751,0.024374490603804592,1.6353784107819336e+18,2.1285384441807224e+18,b'3560-2671-1 ',2MASS J19373903+4701532,7.901308468994482,0.0,0.09396373241283841,0.0,0.18810623346697775,0.0,-6.884082367368702,0.0,229.89216280337467,0.0,2.051864488175693,0.0,3.721942139820342,0.0,1816.4488929137624,0.0,1.3164880493975577,0.0
23,22,,,0.25483249893042004,22.0,,,,,,0.25483249893042004,,010/010087/010087801/dv/kplr010087801-20141002224145_dvr.pdf,1459.789,47.097397,0.4603,0.1347,-0.3573,,,,0.6988,0.07,0.14,-0.39,PHO54,11.519,0.024,11.622,0.023,10087801.0,11.994000000000002,11.483,0.019,4.189,0.064,-0.416,PHO54,1.679,,0.34299999999999997,-0.19,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,2.0,0.0,0.0,0.0,DSEP,296.48743,1.725,1.257,-0.18600000000000005,54.12600000000001,49.565,48.231,46.01,44.893,42.744,41.78,40.436,38.6,36.714,35.402,34.414,34.114000000000004,31.847,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,7725,232.0,-299.0,PHO54,,0.6992621246702003,218.40126057568318,7.0,1.0,99.0,105.0,106.0,106.0,False,5.0,6.850667953491211,2.5455676222918555e-05,2.0101120471954346,11.026469945604825,47.0973980993325,0.3100216171836448,0.6607180237770081,-0.448838084936142,-0.6482275128364563,False,66.1250395496308,318.6034218974071,-2147483648.0,80.5529212113222,5.7463766780736885e-06,14.0,1.0194660486687972,0.383400108277384,-0.15036264061927795,-0.8804284334182739,216320.48542842086,63.95291090377718,12.187025941765548,122.0,b'NOT_AVAILABLE',1.0983891759902162,0.9517511004581284,0.0810798057682246,1.4107466088680003,0.10066568106412888,296.48742377598626,0.5109452605247498,0.20311565801850653,0.584311306476593,-0.23524349927902224,-0.6985474824905396,1147967.0,2015.0,-92.17218780517578,-89.4608383178711,32.896804809570305,16.67765235900879,0.2778628468513489,0.3416392505168915,0.07882481813430786,0.24462297558784485,1.6353784107819336e+18,2.0805620102161329e+18,b'3561-1271-1 ',2MASS J19455697+4705506,7.89869051530706,0.0,0.12053172225791454,0.0,0.21211570943444638,0.0,22.899229180945905,0.0,229.80901395963608,0.0,9.053855270289082,0.0,10.733713963390763,0.0,1815.1902788950454,0.0,2.133431510396279,0.0
24,23,,,0.3661517330546644,23.0,,,,,,0.3661517330546644,,,1459.789,47.048679,0.1919,0.4576,-0.09308,,,,0.6982,-0.34,0.24,-0.3,KIC0,9.545,0.031,9.782,0.029,10097397.0,10.704,9.535,0.02,3.909,0.316,-0.171,KIC0,1.396,,0.233,-0.34,7.1,7.1,7.1,7.1,7.387,7.181,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,1.5859999999999999,0.009000000000000001,Table_1_Periodic.txt,DSEP,299.2327,2.172,0.674,-0.847,50.308,51.413,55.354,58.415,62.541,68.688,71.399,77.538,87.162,93.082,96.747,100.515,102.125,111.996,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,6661,152.0,-196.0,PHO1,,0.30394269642463434,163.83716318823272,1.0,2.0,106.0,105.0,107.0,107.0,False,5.0,3.110934972763061,2.671497168194037e-05,9.611006736755373,9.369726462914457,47.048759313261996,0.2127419832742048,0.7855305075645447,-0.6829021573066711,-0.7942048907279968,False,65.23772248962912,322.60271744941826,-2147483648.0,81.43476810362458,2.2218141792330786e-05,17.0,3.8823306389070127,0.268434627049086,-0.4782085120677948,-0.916639506816864,949958.1164778741,475.98523891463,10.580508919522442,135.0,b'NOT_AVAILABLE',19.526268969247308,0.7967176294781313,6.877383023535078,1.3700255925183322,0.4841256439685822,299.2327746272932,0.6264306306838989,0.13455783665776316,0.6752481460571289,-0.524439811706543,-0.7233245372772217,1319729.0,2015.0,-109.8435516357422,85.83956146240234,44.628562927246094,15.51134204864502,0.5080733299255371,0.16050362586975098,0.02447139658033848,0.2104090899229049,1.6353784107819336e+18,2.085610727094376e+18,b'3562-2070-1 ',2MASS J19565585+4702552,7.965983620200954,0.0,0.031552660761832885,0.0,0.06681629487596155,0.0,22.45548951643583,0.0,232.87420662204454,0.0,11.625243921700791,0.0,12.871188010008378,0.0,1855.0721155184997,0.0,1.0632223875491176,0.0
25,24,,,0.3712788253074111,24.0,,,,,,0.3712788253074111,,,1459.789,47.181217,0.3018,0.4587,-0.184,,,,0.8752,-0.22,0.24,-0.3,PHO54,10.897,0.018000000000000002,11.077,0.02,10122776.0,12.526,10.882,0.017,4.0360000000000005,0.238,-0.252,PHO54,1.3659999999999999,,0.252,-0.309,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,283.47449,1.854,0.809,-0.594,43.617,39.806,38.692,36.847,35.964,34.12,33.42,32.629,32.422,32.642,33.267,34.083,34.457,36.792,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6701,176.0,-275.0,PHO54,,0.3816280247580622,205.6901637538977,4.0,0.0,112.0,116.0,116.0,116.0,False,5.0,3.831557750701904,2.522893555578776e-05,6.534482955932617,19.145875626402248,47.181234176188966,0.2451235846905594,0.8060339689254761,-0.6249118447303772,-0.7379904985427856,False,69.37394848504437,296.7171457419563,-2147483648.0,76.9239089498977,1.7431953581480915e-05,16.0,1.424267205699314,0.2928425857284929,-0.375477135181427,-0.8982595801353455,346453.294429676,116.76197012257157,11.675658325335705,130.0,b'NOT_AVAILABLE',4.551905695972564,0.5410334830193575,-2.689785053408084,1.0312602484319848,0.2135942429304123,283.4744990223933,0.456746369600296,0.1207906294630107,0.4759836494922638,-0.2482251971960068,-0.6021767258644104,386159.0,2015.0,-90.04242706298828,86.34561157226562,30.55031776428223,4.411338806152344,0.13015903532505035,0.22386522591114044,0.2486371099948883,0.12400639802217485,1.6353784107819336e+18,2.1075756021596017e+18,b'3544-906-1  ',2MASS J18535387+4710524,7.875762654997565,0.0,0.08212631607782415,0.0,0.2548058365094349,0.0,21.15691507644256,0.0,227.78355606599365,0.0,19.778838780547858,0.0,8.92546719178634,0.0,1793.969224287097,0.0,5.073876092109638,0.0
26,25,,,0.9636445897910166,25.0,,,,,,0.9636445897910166,,,1459.789,47.158772,0.001282,4.226e-05,-4.226e-05,,,,0.8756,-0.29,0.07,-0.07,SPE55,9.454,0.018000000000000002,10.0,0.022,10136291.0,11.713,9.327,0.014,2.422,0.011,-0.011,AST55,1.08,,0.12,-0.11,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,MULT55,289.95819,10.56,0.45,-0.44,115.198,131.143,149.007,163.832,183.078,211.15,219.61,235.105,256.696,269.765,277.705,285.053,288.089,307.259,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,4830,80.0,-80.0,PHO55,,0.9914360945304576,316.70510052469984,5.0,0.0,74.0,79.0,79.0,79.0,False,5.0,9.660950660705566,2.8426136850612238e-05,1.0128661394119265,15.04395946846854,47.15866943855491,0.6310314161915412,0.4985905885696411,-0.8231673240661621,-0.559064507484436,False,67.96678564771871,308.2203346743261,-2147483648.0,78.60871680679297,3.978820371457786e-05,14.0,0.08144089356911295,0.5145102860699192,-0.25445449352264404,-0.8008562922477722,376655.0501089795,285.52855453577047,11.58491057700658,95.0,b'NOT_AVAILABLE',-16.859208813771595,2.79609303059322,-3.1217335739387204,1.9647782646674423,0.4052556753158569,289.95813673210887,0.3782246708869934,0.28870472751972664,0.2633734345436096,-0.3283159136772156,-0.591306209564209,1971504.0,2015.0,-146.2739715576172,-81.58317565917969,43.11305236816406,4.936707973480225,0.3718517124652863,0.37880995869636536,0.12911614775657654,0.3413006365299225,1.6353784107819336e+18,2.1278395671003407e+18,b'3547-2908-1 ',2MASS J19194996+4709315,12.923894936917275,0.0,1.1185137588741265,0.0,3.2047633220775933,0.0,-337.6404226539637,0.0,917.9836259676152,0.0,-215.9173658706846,0.0,17599982.4,0.0,11863.923935815823,0.0,486.98921356850667,0.0
27,26,,,0.5653152668746442,26.0,,,,,,0.5653152668746442,,,1459.789,46.966961,1.334,0.2723,-0.8842,,,,0.875,0.21,0.15,-0.31,KIC0,10.792,0.017,11.058,0.021,10017419.0,12.134,10.736,0.014,4.444,0.041,-0.306,KIC0,1.165,,0.217,-0.156,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,6.4079999999999995,0.003,Table_1_Periodic.txt,DSEP,294.20789,1.072,0.525,-0.095,65.275,64.58,67.267,68.607,71.123,74.975,76.515,81.178,89.163,95.945,102.224,109.61,112.289,129.47899999999998,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6077,142.0,-192.0,PHO1,,0.5445994664824002,125.42156683865015,6.0,0.0,70.0,76.0,76.0,76.0,False,5.0,5.372182369232178,2.994247552123852e-05,3.2743544578552246,12.344893908216493,46.966984852160046,0.2960640694842578,0.7211882472038269,-0.023530514910817143,-0.6722994446754456,False,66.66776226239128,314.9524122102244,-2147483648.0,79.70309048214172,1.0269332171638156e-05,12.0,2.7312360490703322,0.393966385453135,0.3304761350154877,-0.8698770999908447,256430.69896061372,346.6966783563504,12.002345023510735,92.0,b'NOT_AVAILABLE',3.2642976850898053,0.986774710711712,2.396564331343855,1.8856565562828849,-0.5857986211776733,294.20790373202976,0.32717737555503845,0.17458418953917362,0.25113633275032043,-0.07370798289775847,-0.3555111885070801,1903262.0,2015.0,-70.98140716552734,59.35503005981445,40.36994934082031,26.58959197998047,0.3379330933094025,0.21723894774913788,0.4108068346977234,0.11549845337867735,1.6353784107819336e+18,2.1282089686488113e+18,b'3560-2522-1 ',2MASS J19364989+4658010,7.943621401546638,0.0,0.04431527801887951,0.0,0.1030779060998109,0.0,7.475347041217118,0.0,231.90116375679492,0.0,5.868659050237076,0.0,5.282630260286791,0.0,1842.1350474620476,0.0,0.6233339657981937,0.0
28,27,,,0.3752054608271429,27.0,,,,,,0.3752054608271429,,,1459.789,46.922501,0.6507,0.3541,-0.4679,,,,0.6990000000000001,-0.14,0.24,-0.36,KIC0,10.098,0.017,10.242,0.021,10023356.0,11.175,10.032,0.014,4.249,0.108,-0.345,KIC0,1.291,,0.27899999999999997,-0.225,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,296.33002,1.409,0.865,-0.247,96.428,95.17,97.537,96.588,96.672,94.344,92.808,90.453,87.641,84.645,81.695,79.551,78.995,75.378,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,6748,139.0,-220.0,PHO1,,0.33344881140203875,239.6707687620736,4.0,0.0,77.0,81.0,81.0,81.0,False,5.0,3.382981777191162,3.8147780287545174e-05,8.288125038146973,11.03850988409268,46.922469510917395,0.2023734098259898,0.7254182696342468,-0.5478523373603821,-0.7199321389198303,False,66.01445286224781,318.1771533490866,-2147483648.0,80.3441723735173,2.115564217703341e-05,12.0,0.8073038994636325,0.2858256523690005,-0.2305825799703598,-0.9117315411567688,633398.9517681733,613.4742821753691,11.020576713068275,98.0,b'NOT_AVAILABLE',-3.1223356096215027,0.6025265039280755,-3.944129312872884,1.0519229261228495,0.15654464066028595,296.3299808585183,0.6522009372711182,0.17723431907950776,0.700082540512085,-0.4152928590774536,-0.7389090061187744,2004887.0,2015.0,-120.06170654296876,18.8032341003418,54.55956268310547,13.83871078491211,0.18318796157836914,0.03926040232181549,0.151486337184906,0.10636064410209656,1.6353784107819336e+18,2.080535896814981e+18,b'3561-321-1  ',2MASS J19451920+4655210,7.886940413596465,0.0,0.15255745155725287,0.0,0.2615321978787352,0.0,-1.487400391880449,0.0,226.6113821531618,0.0,18.56869102241363,0.0,1.7294364498827144,0.0,1787.2704680847244,0.0,5.018608343620029,0.0
29,28,,,1.078846540080903,28.0,,,,,,1.078846540080903,,,1459.789,46.943401,0.003254,9.86e-05,-9.86e-05,,,,0.6990000000000001,0.12,0.05,-0.05,SPE55,8.918,0.022,9.488,0.021,10023439.0,11.222,8.781,0.014,2.7030000000000003,0.011,-0.012,AST55,1.18,,0.12,-0.11,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,MULT55,296.35822,7.99,0.32,-0.31,148.679,170.15,186.607,196.582,210.854,230.181,235.608,244.48,251.622,251.135,247.999,243.983,243.116,234.16,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,4691,71.0,-71.0,PHO55,,0.4066533462297969,154.63877087259442,1.0,0.0,80.0,81.0,81.0,81.0,False,5.0,4.066190719604491,3.109274985035881e-05,5.6634459495544425,11.031373310633084,46.943428707260416,0.2729168970274932,0.7816285490989685,-0.33856698870658875,-0.7261705994606018,False,66.024947033191,318.24233922385935,-2147483648.0,80.37227967054292,8.89938338310579e-06,10.0,1.0488044041753817,0.33344024615831386,-0.08295635879039764,-0.8818696737289429,616470.8399281357,1271.7980630358254,11.049988717382265,79.0,b'NOT_AVAILABLE',4.730425255847426,0.6861715956933141,6.391065048208867,1.0985529719564768,0.01983710750937462,296.3582532859886,0.5226980447769165,0.1571278227183065,0.5158588290214539,-0.08852431923151016,-0.7012219429016113,1852933.0,2015.0,-55.07317733764648,-80.30560302734375,37.87425994873047,10.284318923950195,0.1305065006017685,0.3386548757553101,0.16813121736049652,0.4145728051662445,1.6353784107819336e+18,2.0805361029734108e+18,b'3561-1447-1 ',2MASS J19452597+4656362,7.897000257306704,0.0,0.1171052278480195,0.0,0.2069525001369592,0.0,49.708019063796414,0.0,234.65337036250457,0.0,-8.087122277238306,0.0,43.508820015997955,0.0,1853.0577261305841,0.0,2.140781840346807,0.0
30,29,,,0.8059989505614116,29.0,,,,,,0.8059989505614116,,,1459.789,46.967682,0.05936,0.4468,-0.03629,,,,0.6991,0.22,0.18,-0.32,KIC0,9.092,0.017,9.564,0.021,10023547.0,11.059,8.996,0.014,3.594,0.556,-0.26,KIC0,1.6440000000000001,,0.373,-0.68,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,296.39264,3.391,1.507,-1.969,133.645,141.68200000000004,147.57,148.179,151.125,153.411,153.092,151.724,147.922,141.925,135.46200000000002,129.624,127.769,118.798,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,5322,166.0,-204.0,PHO1,,0.9873245418280094,227.83450436986888,1.0,0.0,69.0,70.0,70.0,70.0,False,5.0,9.621315956115724,2.9789456675644043e-05,0.9777751564979552,11.022114667902867,46.967653382111685,0.5143948440406749,0.7680938243865967,-0.2615203857421875,-0.7587884068489075,False,66.03655039178372,318.320299518631,-2147483648.0,80.40532386140562,1.3166592366291202e-05,10.0,0.3666458182318503,0.66614554521601,-0.024026790633797646,-0.9050303101539612,707158.0987667681,990.8958686017543,10.900978765040858,76.0,b'NOT_AVAILABLE',-8.974150357450169,1.256479981674917,2.1701292907442813,2.2637839080709323,-0.025770554319024086,296.39263886495,0.6670485734939575,0.3552178065058729,0.6852568984031677,-0.1907210201025009,-0.7370040416717529,1008770.0,2015.0,-61.22173690795898,-76.7759780883789,45.400245666503906,14.004487037658693,0.25759604573249817,0.2474589794874192,0.288594126701355,0.27765509486198425,1.6353784107819336e+18,2.080536206052625e+18,b'3561-771-1  ',2MASS J19453423+4658036,8.000183897556655,0.0,0.33625150086694744,0.0,0.5450542113752969,0.0,-18.201797652924668,0.0,250.71497133733823,0.0,-71.03653069424398,0.0,69.802908223762,0.0,2005.7658765693513,0.0,60.234569842498374,0.0
31,30,,,0.22338326887608595,30.0,,,,,,0.22338326887608595,,,1459.789,47.03204,0.2573,0.1656,-0.1836,,,,0.8747,0.21,0.15,-0.47,KIC0,10.339,0.018000000000000002,10.358,0.024,10056425.0,10.796,10.309,0.014,4.048,0.12,-0.35100000000000003,KIC0,2.024,,0.366,-0.331,7.1,7.1,7.1,8.312000000000001,9.304,7.888,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,282.82043,2.229,1.25,-0.44,24.526,21.858,20.722,19.331,18.48,17.012,16.387,15.511,14.588,13.876,13.377,12.966,12.886,12.237,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,8205,229.0,-345.0,KIC0,,0.5459524711520151,525.7913811232418,2.0,0.0,104.0,106.0,106.0,106.0,False,5.0,5.3850669860839835,2.770713035715744e-05,2.9532039165496826,19.51611888975126,47.03204044734176,0.254549327082242,0.7328206896781921,-0.6583468317985535,-0.598286509513855,False,69.34400783692132,295.3880313672488,-2147483648.0,76.61799825104272,3.315049206296925e-06,16.0,1.2428052466922417,0.315368034213339,-0.4542852640151978,-0.7720704078674316,845657.7387298045,561.757630030849,10.706783495063238,121.0,b'NOT_AVAILABLE',-0.6469216762930771,0.8333206794989523,10.099692425513604,1.2674507003634472,0.17747338116168976,282.8204932882482,0.16328245401382446,0.1870870866263773,0.1393381804227829,-0.16215671598911285,-0.3941194713115692,1679079.0,2015.0,-122.92578887939452,25.44331932067871,-10.04409885406494,-34.73046493530273,0.2651888430118561,0.1514294296503067,0.1859392672777176,0.13912789523601532,1.6353784107819336e+18,2.107536191539666e+18,b'3544-1592-1 ',2MASS J18511690+4701553,7.858347042597631,0.0,0.0940273896935424,0.0,0.2932550077447122,0.0,20.631693534162512,0.0,244.14397614698785,0.0,-28.041318427328058,0.0,28.26306317995951,0.0,1918.5680929227087,0.0,9.524800736731537,0.0
32,31,,,0.8588483033702432,31.0,,,,,,0.8588483033702432,,,1459.789,47.07415,0.00141,0.0010960000000000002,-7.959e-05,,,,0.8199,0.07,0.14,-0.57,KIC0,7.798999999999999,0.018000000000000002,8.316,0.023,10056474.0,9.859,7.707999999999997,0.013,2.619,0.038,-0.023,AST9,3.4810000000000003,,0.047,-2.235,7.1,7.1,7.1,7.6560000000000015,8.988999999999997,9.044,7.1,7.1670000000000025,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,282.84122,15.15,0.317,-6.287000000000001,96.753,112.286,125.594,134.691,147.74,168.229,174.889,185.875,198.203,203.298,204.996,206.02,206.635,209.332,q1_q17_dr24_stellar,1.1101111111111112e+16,2015-01-15,5155,144.0,-305.0,PHO1,,0.2965431650918141,124.7886581317886,0.0,3.0,106.0,103.0,106.0,106.0,False,5.0,3.0431118011474614,1.873778091976419e-05,10.155717849731444,19.516600703678574,47.074204419798356,0.19722407122119515,0.7505972385406494,-0.6555675864219666,-0.608964204788208,False,69.38126886592205,295.45699783726093,-2147483648.0,76.66519588748943,4.504818967114054e-05,16.0,0.9670701556164152,0.24515553211919985,-0.44838136434555054,-0.788784384727478,2073037.7436615096,2110.101322584516,9.733252040498435,120.0,b'NOT_AVAILABLE',16.518212263407367,0.6372148298332603,6.820263513999348,1.022178988931987,0.15792198479175568,282.8413243979872,0.1595897525548935,0.13808785773573995,0.17271794378757474,-0.1438075602054596,-0.4049780070781708,145754.0,2015.0,-124.78457641601562,30.72870635986328,-10.00739288330078,-37.44524383544922,0.2769613862037659,0.15808340907096866,0.18036216497421265,0.13248185813426971,1.6353784107819336e+18,2.1075367412954775e+18,b'3544-1017-1 ',2MASS J18512189+4704269,7.831761339070564,0.0,0.12138971074790916,0.0,0.3697516376148779,0.0,105.1441061613515,0.0,241.33178289888036,0.0,2.384255580236747,0.0,196.0455616819765,0.0,1890.0529271964217,0.0,4.612940881399768,0.0
33,32,,,0.5034945414332199,32.0,,,,,,0.5034945414332199,,,1459.789,47.061241,0.2178,0.004647999999999999,-0.004507,,,,0.8744,-0.22,0.09,-0.09,SPE6,6.964,0.017,7.188,0.024,10068307.0,8.179,6.944,0.027000000000000003,3.927,0.018000000000000002,-0.012,AST10,1.23,,0.15,-0.08,7.1,7.1,7.1,8.696,9.654,8.455,8.225,7.105,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,18.6,2.07,chaplin_garcia.csv,MULT10,288.97791,2.0,0.08,-0.05,35.697,33.301,32.573,31.12,30.259,28.461,27.642,26.538,25.334,24.498,24.074,23.805,23.772,23.536,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6114,84.0,-84.0,SPE6,1.8878690004348762,0.4503303281941921,214.3640423876852,2.0,2.0,121.0,121.0,123.0,123.0,False,3.0,2.0013363361358643,1.1787106814153958e-05,4.421917915344238,15.616477965445958,47.06104668495776,0.22552616101482595,0.1964377462863922,0.07392401248216629,-0.058528833091259,False,68.11199244406316,306.45972759559584,94675.0,78.23951495031945,7.361255678772413e-05,17.0,8.641089505536375,0.2230094220170215,0.004197863861918449,-0.11131671071052553,9289883.458197802,47175.22430159783,8.104744399356726,121.0,b'NOT_AVAILABLE',-30.87775136701231,0.07082957246483597,14.76270002745647,0.07936969137383791,-0.012084073387086391,288.9779514352698,-0.11849520355463028,0.18338290970361407,-0.28673723340034485,-0.029949963092803955,0.06180935725569725,1467606.0,2015.0,-99.25975799560548,79.87352752685547,34.473461151123054,12.439335823059082,0.1762455254793167,0.215921014547348,0.1922326534986496,0.1215714067220688,1.6353784107819336e+18,2.1277998472426355e+18,b'            ',2MASS J19155470+4703404,7.9779322869199065,0.0,0.01367746817378064,0.0,0.0560819714661306,0.0,-19.292571579077116,0.0,232.00755374404554,0.0,-6.594894810927215,0.0,10.054000229722966,0.0,1850.9405538239264,0.0,0.3999588872223076,0.0
